RouteUID,RouteName,SubRouteUID,Geometry
HSZ0007,81,HSZ000701,"LINESTRING(120.97974 24.77892,120.97984 24.77882,120.9799 24.77888,120.98005 24.77899,120.98131 24.77977,120.98137 24.77966,120.98137 24.77966,120.98147 24.7795,120.98163 24.77927,120.98175 24.77909,120.98206 24.7787,120.98211 24.77864,120.98211 24.77864,120.98214 24.77859,120.98254 24.7781,120.9831 24.77743,120.9831 24.77743,120.98314 24.77738,120.98332 24.77715,120.98336 24.7771,120.98386 24.77749,120.9843 24.77783,120.98444 24.77794,120.98451 24.778,120.98474 24.77818,120.98532 24.77865,120.98542 24.77873,120.98546 24.77876,120.98546 24.77876,120.9858 24.77903,120.98594 24.77915,120.98632 24.77948,120.98639 24.77953,120.9866 24.77972,120.98682 24.77991,120.9869 24.77997,120.9869 24.77997,120.98704 24.78011,120.9871 24.78018,120.9872 24.78028,120.9874 24.78055,120.98749 24.78069,120.98757 24.78083,120.9876 24.7809,120.98763 24.78098,120.98771 24.78114,120.98794 24.78157,120.98794 24.78157,120.98794 24.78158,120.98806 24.78179,120.98811 24.78186,120.98815 24.78194,120.98827 24.78213,120.98832 24.78224,120.98838 24.78232,120.98845 24.78242,120.98861 24.78261,120.98888 24.78289,120.98907 24.78307,120.98915 24.78316,120.98921 24.78323,120.98925 24.7833,120.98928 24.78338,120.9893 24.78348,120.98958 24.78347,120.98974 24.78348,120.98974 24.78348,120.98988 24.78348,120.99034 24.78348,120.99034 24.78369,120.99034 24.78376,120.99034 24.7838,120.99035 24.78383,120.9904 24.78393,120.99053 24.78413,120.99055 24.78417,120.99059 24.78443,120.99059 24.78443,120.9906 24.78452,120.99062 24.78475,120.99062 24.78484,120.99082 24.78485,120.99151 24.78483,120.99164 24.78483,120.99173 24.78483,120.99211 24.78484,120.99221 24.78484,120.99231 24.78482,120.99238 24.78481,120.99244 24.78479,120.99251 24.78476,120.9926 24.7847,120.99276 24.78458,120.99286 24.78449,120.99313 24.78425,120.99338 24.78403,120.99367 24.7838,120.99381 24.78373,120.99395 24.78369,120.99414 24.78367,120.99441 24.78366,120.99442 24.78366,120.99442 24.78366,120.99463 24.78369,120.99495 24.78371,120.99524 24.78372,120.99565 24.78371,120.99582 24.78369,120.99586 24.78367,120.9959 24.78365,120.99602 24.78359,120.99619 24.78348,120.99627 24.78342,120.99627 24.78342,120.99646 24.78328,120.99657 24.78321,120.99701 24.78294,120.99708 24.78289,120.99718 24.78285,120.99728 24.78281,120.99737 24.78278,120.99772 24.78271,120.99804 24.78265,120.99834 24.78258,120.99854 24.78254,120.99856 24.78264,120.99859 24.78274,120.99861 24.78284,120.99864 24.78294,120.99866 24.78299,120.99868 24.78303,120.99871 24.78308,120.99875 24.78314,120.99882 24.78322,120.9989 24.7833,120.999 24.78337,120.9991 24.78342,120.99919 24.78347,120.9993 24.7835,120.99937 24.78352,120.99948 24.78352,120.99961 24.78352,120.99987 24.78352,120.99987 24.78352,121.00008 24.78352,121.00046 24.78349,121.0011 24.78331,121.00145 24.78321,121.00212 24.783,121.00204 24.78279,121.00189 24.78237,121.00189 24.78237,121.00185 24.78225,121.00183 24.78221,121.00179 24.78209,121.00176 24.78203,121.0017 24.78186,121.00167 24.78178,121.00282 24.78153,121.00313 24.78148,121.00334 24.78143,121.00347 24.7814,121.00372 24.78133,121.00385 24.7813,121.00416 24.78124,121.00442 24.78119,121.004420 24.781190,121.004840 24.781090,121.005010 24.781050,121.005000 24.780980,121.004990 24.780870,121.004904 24.780130,121.005174 24.780084,121.005262 24.780039,121.005329 24.779970,121.005332 24.779900,121.005330 24.779820,121.005330 24.779820,121.005273 24.779434,121.005083 24.779426,121.004840 24.779350,121.004850 24.779220,121.004910 24.779090,121.005040 24.778910,121.005270 24.778710,121.005730 24.778360,121.006250 24.777940,121.006800 24.777440,121.006910 24.777260,121.006970 24.777070,121.007060 24.776810,121.007720 24.777020,121.007890 24.777110,121.008060 24.777270,121.008200 24.777410,121.008420 24.777270,121.009030 24.776930,121.010060 24.776480,121.010400 24.776360,121.010800 24.776210,121.011220 24.776120,121.011950 24.776000,121.012630 24.775930,121.013200 24.775870,121.013760 24.775840,121.015180 24.775730,121.016030 24.775610,121.016620 24.775590,121.016780 24.775540,121.016850 24.775960,121.017020 24.776210,121.017250 24.776410,121.017370 24.776510,121.01737 24.77651,121.0174 24.77654,121.01742 24.77657,121.01768 24.77679,121.01776 24.77686,121.01797 24.77704,121.01801 24.77707,121.01809 24.77713,121.0184 24.7774,121.01846 24.77746,121.01856 24.77755,121.01859 24.77758,121.0187 24.77769,121.01881 24.77782,121.01891 24.77794,121.01893 24.77797,121.019 24.77806,121.019 24.77806,121.01903 24.77811,121.01905 24.77813,121.01919 24.77836,121.01921 24.7784,121.01923 24.77843,121.01924 24.77847,121.01925 24.77851,121.01925 24.77854,121.01932 24.77865,121.01971 24.77935,121.0198 24.77951,121.02016 24.78015,121.02025 24.78031,121.02029 24.78039,121.02041 24.78063,121.02047 24.78074,121.0205 24.7808,121.02071 24.78124,121.02088 24.78156,121.0209 24.7816,121.02095 24.78172,121.02102 24.78186,121.02078 24.78194,121.02059 24.78202,121.02047 24.78205,121.02035 24.7821,121.02011 24.78217,121.02011 24.78217,121.01979 24.78228,121.01955 24.78239,121.01947 24.78242,121.01939 24.78245,121.01885 24.78271,121.01855 24.78286,121.01855 24.78286,121.0185 24.78288,121.01848 24.7829,121.01844 24.78292,121.01824 24.78303,121.01809 24.78309,121.01786 24.7832,121.01795 24.78341,121.01795 24.78342,121.01805 24.78364,121.01809 24.78373,121.01817 24.78394,121.01826 24.78414,121.01829 24.78423,121.01835 24.78442,121.01842 24.7846,121.01852 24.78484,121.01857 24.78497,121.01866 24.7852,121.01875 24.78544,121.01889 24.7858,121.01889 24.7858,121.01896 24.78598,121.01903 24.78618,121.01915 24.78652,121.0192 24.78665,121.01926 24.78676,121.01933 24.78689,121.01941 24.78701,121.0195 24.78714,121.01961 24.78728,121.01975 24.7874,121.01991 24.78754,121.02007 24.78766,121.02032 24.7878,121.02043 24.78786,121.0205 24.78788,121.02058 24.78792,121.02071 24.78795,121.02073 24.78796,121.02099 24.78802,121.02124 24.78808)"
HSZ0007,81,HSZ000702,"LINESTRING(121.02124 24.78808,121.02132 24.7881,121.02152 24.78814,121.0216 24.78815,121.02166 24.78816,121.02167 24.78816,121.02168 24.78817,121.02168 24.78818,121.02168 24.7882,121.02167 24.78821,121.02167 24.78822,121.02166 24.78822,121.02165 24.78823,121.02163 24.78823,121.02162 24.78823,121.02157 24.78823,121.02133 24.78818,121.02112 24.78814,121.02092 24.78809,121.02077 24.78805,121.02071 24.78805,121.02068 24.78804,121.02055 24.78801,121.02049 24.78799,121.02041 24.78796,121.02038 24.78794,121.02032 24.78791,121.02018 24.78783,121.02001 24.78773,121.01991 24.78766,121.01976 24.78754,121.01965 24.78745,121.01959 24.78738,121.01951 24.7873,121.0194 24.78717,121.01932 24.78706,121.01924 24.78695,121.0192 24.78687,121.01914 24.78676,121.01909 24.78666,121.01904 24.78657,121.01892 24.78621,121.01885 24.78598,121.01878 24.7858,121.01878 24.7858,121.01868 24.78554,121.01867 24.7855,121.01862 24.78536,121.01849 24.78508,121.01827 24.78452,121.0182 24.78439,121.01815 24.7843,121.01811 24.78419,121.01808 24.78408,121.01804 24.78396,121.01791 24.78361,121.01783 24.78342,121.01782 24.7834,121.01775 24.78325,121.01786 24.7832,121.01809 24.78309,121.01824 24.78303,121.01844 24.78292,121.01848 24.7829,121.0185 24.78288,121.01855 24.78286,121.01855 24.78286,121.01885 24.78271,121.01939 24.78245,121.01947 24.78242,121.01955 24.78239,121.01979 24.78228,121.02011 24.78218,121.02011 24.78218,121.02035 24.7821,121.02047 24.78205,121.02059 24.78202,121.02078 24.78194,121.02073 24.78182,121.02066 24.78165,121.02064 24.78163,121.02054 24.78142,121.02045 24.78126,121.0203 24.78096,121.02005 24.78044,121.01918 24.77888,121.01904 24.77863,121.01899 24.7786,121.01896 24.77858,121.01894 24.77857,121.01892 24.77854,121.0189 24.77852,121.01886 24.77845,121.01881 24.77833,121.01878 24.77828,121.01872 24.77819,121.01869 24.77814,121.01869 24.77814,121.01864 24.77806,121.01851 24.7779,121.01834 24.77772,121.0181 24.7775,121.01732 24.77684,121.01723 24.77676,121.01715 24.7767,121.01702 24.77659,121.01702 24.77659,121.01685 24.77645,121.01677 24.77637,121.01672 24.7763,121.01669 24.77622,121.01668 24.7762,121.01665 24.77611,121.0166 24.77604,121.01652 24.77596,121.0165 24.77594,121.01646 24.77592,121.01642 24.77589,121.01636 24.77587,121.01628 24.77584,121.0162 24.77582,121.01609 24.7758,121.01519 24.77587,121.01456 24.77588,121.01373 24.77596,121.01336 24.77598,121.01322 24.77599,121.0129 24.77602,121.01245 24.77606,121.01207 24.7761,121.01176 24.77614,121.01151 24.77618,121.01125 24.77622,121.01084 24.77632,121.01051 24.77644,121.01038 24.77649,121.01026 24.77652,121.01009 24.77657,121.00986 24.77667,121.00942 24.77687,121.00889 24.77713,121.00864 24.77727,121.0086 24.7773,121.00829 24.77751,121.00821 24.77756,121.00813 24.77746,121.00799 24.77732,121.00788 24.77722,121.00782 24.77717,121.00773 24.77712,121.00762 24.77708,121.00745 24.77703,121.00744 24.77703,121.00702 24.7769,121.00697 24.77707,121.00695 24.77714,121.00691 24.77726,121.00685 24.77736,121.0068 24.77744,121.00673 24.77751,121.00664 24.7776,121.00641 24.77779,121.00625 24.77794,121.00599 24.77817,121.00573 24.77836,121.00553 24.77851,121.00527 24.77871,121.00514 24.77882,121.00504 24.77891,121.00496 24.77901,121.00491 24.77909,121.00488 24.77915,121.00485 24.77922,121.00484 24.77928,121.00484 24.77935,121.00499 24.7794,121.00503 24.77941,121.00508 24.77942,121.00518 24.77943,121.00527 24.77943,121.00529 24.77958,121.00533 24.77981,121.00533 24.77982,121.00533 24.77982,121.00534 24.77987,121.00534 24.77992,121.00533 24.77996,121.00532 24.77998,121.00531 24.78,121.00529 24.78002,121.00527 24.78004,121.00525 24.78005,121.00522 24.78007,121.00519 24.78008,121.00515 24.78009,121.0049 24.78013,121.00499 24.78087,121.005 24.78092,121.005 24.78098,121.00501 24.78105,121.00503 24.78115,121.00418 24.78134,121.00385 24.7814,121.00375 24.78143,121.00348 24.78149,121.00335 24.78152,121.00313 24.78157,121.00281 24.78164,121.00252 24.78171,121.0017 24.78186,121.00176 24.78203,121.00179 24.78209,121.00183 24.78221,121.00185 24.78225,121.00191 24.78242,121.00191 24.78242,121.00204 24.78279,121.00212 24.783,121.00145 24.78321,121.0011 24.78331,121.00046 24.78349,121.00008 24.78352,120.99961 24.78352,120.99948 24.78352,120.99937 24.78352,120.9993 24.7835,120.99929 24.7835,120.99929 24.7835,120.99919 24.78347,120.9991 24.78342,120.999 24.78337,120.9989 24.7833,120.99882 24.78322,120.99875 24.78314,120.99871 24.78308,120.99868 24.78303,120.99866 24.78299,120.99864 24.78294,120.99861 24.78284,120.99859 24.78274,120.99856 24.78264,120.9977 24.78283,120.99739 24.78288,120.99731 24.7829,120.99721 24.78294,120.99701 24.78306,120.99678 24.78322,120.99664 24.78331,120.99645 24.78344,120.99636 24.7835,120.99636 24.7835,120.99623 24.78359,120.99595 24.78376,120.99587 24.78379,120.99581 24.78381,120.99577 24.78382,120.99569 24.78383,120.9956 24.78383,120.99494 24.78381,120.99462 24.78379,120.99448 24.78378,120.99448 24.78378,120.9944 24.78377,120.99408 24.78376,120.99389 24.7838,120.99375 24.78386,120.99361 24.78396,120.99355 24.78401,120.99328 24.78427,120.99321 24.78434,120.99293 24.78456,120.9929 24.78458,120.99273 24.78474,120.99265 24.7848,120.99259 24.78484,120.99254 24.78487,120.99247 24.7849,120.99241 24.78493,120.99235 24.78494,120.99224 24.78495,120.99214 24.78495,120.99173 24.78492,120.99164 24.78492,120.99097 24.78491,120.99063 24.78492,120.99062 24.78484,120.99062 24.78475,120.9906 24.78452,120.99057 24.78427,120.99057 24.78427,120.99055 24.78417,120.99053 24.78413,120.9904 24.78393,120.99035 24.78383,120.99034 24.7838,120.99034 24.78376,120.99034 24.78369,120.99034 24.78348,120.98988 24.78348,120.98983 24.78348,120.98983 24.78348,120.98974 24.78348,120.98958 24.78347,120.9893 24.78348,120.98922 24.78349,120.98921 24.78343,120.98918 24.78335,120.98915 24.78329,120.98911 24.78323,120.98884 24.78296,120.98862 24.78276,120.98843 24.78256,120.98836 24.78246,120.98815 24.78214,120.98812 24.78209,120.98805 24.78198,120.98799 24.78182,120.9879 24.78166,120.9879 24.78166,120.98757 24.78101,120.98754 24.78094,120.98742 24.78071,120.98714 24.78033,120.9871 24.78029,120.9871 24.78029,120.98704 24.78022,120.98695 24.78012,120.98678 24.77995,120.98636 24.77958,120.98635 24.77957,120.98575 24.77908,120.98554 24.7789,120.98554 24.7789,120.98528 24.77868,120.98447 24.77805,120.98442 24.77802,120.98439 24.77799,120.98404 24.77771,120.9836 24.77736,120.98332 24.77715,120.98314 24.77738,120.983 24.77755,120.983 24.77755,120.98254 24.7781,120.98218 24.77854,120.98218 24.77854,120.98214 24.77859,120.98206 24.7787,120.98175 24.77909,120.98163 24.77927,120.98147 24.7795,120.9814 24.77962,120.9814 24.77962,120.98131 24.77977,120.98005 24.77899,120.9799 24.77888,120.97984 24.77882)"
HSZ0008,83,HSZ000801,"LINESTRING(120.95802 24.79423,120.95868 24.794,120.95989 24.79362,120.96004 24.79359,120.9612 24.79337,120.9614 24.79333,120.96198 24.79323,120.96216 24.79322,120.9624 24.79323,120.96281 24.79324,120.96292 24.79321,120.96304 24.79332,120.96314 24.79337,120.9635 24.79367,120.9635 24.79367,120.96386 24.79394,120.96518 24.79479,120.96699 24.79594,120.96699 24.79594,120.96859 24.7969,120.96859 24.7969,120.96946 24.79743,120.96946 24.79743,120.97044 24.79804,120.97067 24.79821,120.97165 24.79879,120.97263 24.79939,120.97263 24.79939,120.97281 24.79951,120.97282 24.79951,120.97289 24.79955,120.97292 24.79957,120.97294 24.79958,120.97352 24.79994,120.97451 24.80058,120.97456 24.80062,120.9747 24.80071,120.974700 24.800710,120.975057 24.800940,120.974715 24.801375,120.974598 24.801630,120.973862 24.801168,120.973110 24.800730,120.97311 24.80073,120.97323 24.8008,120.97336 24.80087,120.97405 24.80127,120.9746 24.80163,120.97472 24.80138,120.97506 24.80092,120.97523 24.80069,120.97535 24.80053,120.97548 24.80039,120.97556 24.80028,120.9756 24.80013,120.97562 24.80006,120.97565 24.79997,120.97573 24.79986,120.97582 24.79977,120.97606 24.79964,120.97648 24.79961,120.97699 24.79956,120.97708 24.79953,120.97718 24.79946,120.97725 24.79942,120.97729 24.79938,120.97746 24.79914,120.97787 24.79862,120.97787 24.79862,120.97814 24.79828,120.97802 24.7982,120.97765 24.79791,120.9772 24.79765,120.97625 24.79709,120.97532 24.79652,120.97506 24.79638,120.97573 24.79545,120.97588 24.79524,120.97647 24.79441,120.97654 24.7943,120.97627 24.79422,120.97627 24.79422,120.97484 24.79371,120.97403 24.79342,120.97474 24.79281,120.97539 24.79224,120.97551 24.79211,120.97551 24.79211,120.9756 24.792,120.97581 24.79167,120.97597 24.79138,120.97646 24.79062,120.97659 24.79043,120.97667 24.79038,120.97706 24.79024,120.9773 24.79017,120.9773 24.79017,120.97733 24.79016,120.97754 24.79005,120.97826 24.78962,120.97842 24.78954,120.97857 24.78948,120.97862 24.78946,120.97875 24.78942,120.97891 24.78936,120.97912 24.78929,120.97917 24.78927,120.9792 24.78926,120.97935 24.78918,120.97941 24.78915,120.97969 24.78894,120.97997 24.78872,120.98006 24.78868,120.98016 24.78863,120.98026 24.78861,120.98033 24.78859,120.98044 24.78858,120.98113 24.78858,120.98123 24.78858,120.98128 24.78858,120.98143 24.78856,120.98149 24.78856,120.98151 24.78855,120.98173 24.78849,120.98178 24.78847,120.98183 24.78845,120.98197 24.78839,120.98201 24.78838,120.98201 24.78838,120.98226 24.78826,120.98289 24.78798,120.98292 24.78797,120.98329 24.78779,120.98356 24.78768,120.98389 24.78758,120.98393 24.78756,120.98422 24.78749,120.9843 24.78747,120.9845 24.78743,120.98462 24.78741,120.98512 24.78732,120.98527 24.78728,120.98585 24.78716,120.98613 24.7871,120.98633 24.78703,120.986330 24.787030,120.986550 24.786960,120.986710 24.786870,120.987730 24.786270,120.988230 24.785980,120.988320 24.785930,120.988990 24.785520,120.989570 24.785170,120.989820 24.785030,120.989940 24.784960,120.990050 24.784920,120.990130 24.784900,120.990190 24.784880,120.990290 24.784870,120.990400 24.784850,120.990520 24.784840,120.990620 24.784840,120.990620 24.784840,120.990630 24.784920,120.990620 24.785030,120.990630 24.785230,120.990650 24.785630,120.990640 24.785750,120.990640 24.785750,120.990570 24.785750,120.990490 24.785760,120.990420 24.785770,120.990330 24.785800,120.990170 24.785870,120.990050 24.785940,120.989870 24.786050,120.989340 24.786370,120.989030 24.786550,120.988860 24.786650,120.988760 24.786710,120.988620 24.786810,120.988530 24.786880,120.988510 24.786900,120.98851 24.7869,120.9884 24.78704,120.98834 24.78721,120.98832 24.78733,120.98833 24.78751,120.98848 24.78794,120.9886 24.78817,120.98882 24.78849,120.98904 24.78877,120.98931 24.78905,120.9896 24.78931,120.98965 24.78936,120.98965 24.78936,120.98987 24.78958,120.99012 24.78983,120.99017 24.78987,120.99024 24.7899,120.99036 24.78993,120.99077 24.78996,120.99082 24.79,120.99087 24.79004,120.99149 24.79042,120.99152 24.79045,120.99176 24.7906,120.99208 24.79084,120.99239 24.79106,120.99233 24.79123,120.99231 24.79134,120.9923 24.7914,120.9923 24.79152,120.9923 24.79166,120.9923 24.79173,120.9923 24.79176,120.99231 24.79184,120.99232 24.79195,120.99234 24.79209,120.99238 24.79241,120.99238 24.79252,120.99239 24.79264,120.99239 24.79273,120.99242 24.79285,120.99246 24.793,120.9925 24.79307,120.99253 24.79312,120.99258 24.79317,120.99263 24.79322,120.99272 24.79332,120.99278 24.79337,120.99313 24.79364,120.9935 24.79392,120.99366 24.79402,120.99366 24.79402,120.99366 24.79403,120.99375 24.79407,120.99379 24.79409,120.99387 24.79412,120.99388 24.79412,120.99399 24.79416,120.99417 24.79422,120.99476 24.7944,120.9952 24.79453,120.9953 24.79456,120.99534 24.79458,120.99536 24.79459,120.99538 24.7946,120.99542 24.79462,120.99543 24.79463,120.99546 24.79464,120.99549 24.79467,120.99553 24.79472,120.99558 24.79478,120.99616 24.79553,120.99628 24.79572,120.99643 24.79588)"
HSZ0008,83,HSZ000802,"LINESTRING(120.99644 24.7959,120.99628 24.79572,120.99616 24.79553,120.99558 24.79478,120.99553 24.79472,120.99549 24.79467,120.99546 24.79464,120.99543 24.79463,120.99542 24.79462,120.99538 24.7946,120.99536 24.79459,120.99534 24.79458,120.9953 24.79456,120.9952 24.79453,120.99476 24.7944,120.99417 24.79422,120.99399 24.79416,120.99388 24.79412,120.99387 24.79412,120.99379 24.79409,120.99375 24.79407,120.99366 24.79403,120.99364 24.79401,120.99364 24.79401,120.9935 24.79392,120.99313 24.79364,120.99278 24.79337,120.99272 24.79332,120.99263 24.79322,120.99258 24.79317,120.99253 24.79312,120.9925 24.79307,120.99246 24.793,120.99242 24.79285,120.99239 24.79273,120.99239 24.79264,120.99238 24.79252,120.99238 24.79241,120.99234 24.79209,120.99232 24.79195,120.99231 24.79184,120.9923 24.79176,120.9923 24.79173,120.9923 24.79166,120.9923 24.79152,120.9923 24.7914,120.99231 24.79134,120.99233 24.79123,120.99239 24.79106,120.99208 24.79084,120.99176 24.7906,120.99152 24.79045,120.99149 24.79042,120.99087 24.79004,120.99082 24.79,120.99077 24.78996,120.99036 24.78993,120.99024 24.7899,120.99017 24.78987,120.99012 24.78983,120.99004 24.78974,120.99004 24.78974,120.98987 24.78958,120.98961 24.78932,120.9896 24.78931,120.98947 24.78918,120.98931 24.78905,120.98917 24.78891,120.98904 24.78877,120.98888 24.78857,120.98882 24.78849,120.98873 24.78837,120.98871 24.78833,120.9886 24.78817,120.98852 24.78802,120.98848 24.78794,120.98838 24.78768,120.98833 24.78751,120.98832 24.78736,120.98832 24.78733,120.98832 24.78729,120.98834 24.78721,120.98836 24.78713,120.9884 24.78704,120.98846 24.78695,120.98847 24.78694,120.988470 24.786940,120.988530 24.786880,120.988620 24.786810,120.988760 24.786710,120.988860 24.786650,120.989030 24.786550,120.989340 24.786370,120.989870 24.786050,120.990050 24.785940,120.990170 24.785870,120.990330 24.785800,120.990420 24.785770,120.990490 24.785760,120.990570 24.785750,120.990640 24.785750,120.990640 24.785750,120.990650 24.785630,120.990630 24.785230,120.990620 24.785030,120.990630 24.784920,120.990630 24.784920,120.990490 24.784920,120.990360 24.784930,120.990230 24.784950,120.990160 24.784960,120.990030 24.785000,120.989950 24.785040,120.989880 24.785070,120.989760 24.785130,120.989210 24.785480,120.989040 24.785590,120.988490 24.785930,120.988380 24.786010,120.988290 24.786060,120.987930 24.786260,120.987110 24.786770,120.986590 24.787050,120.986430 24.787110,120.986090 24.787210,120.985950 24.787240,120.985810 24.787260,120.98581 24.78726,120.98547 24.78733,120.98507 24.78741,120.98459 24.78749,120.98458 24.78749,120.9844 24.78753,120.9842 24.78758,120.98391 24.78765,120.98354 24.78777,120.98327 24.78789,120.98296 24.78804,120.98286 24.78809,120.98232 24.78834,120.98202 24.78847,120.98189 24.78853,120.98189 24.78853,120.98171 24.78858,120.98145 24.78865,120.98096 24.78868,120.98043 24.78867,120.98033 24.78867,120.98026 24.78869,120.98012 24.78873,120.98005 24.78876,120.97995 24.78883,120.97976 24.78899,120.97962 24.78911,120.97948 24.78921,120.97945 24.78923,120.9793 24.78931,120.97928 24.78932,120.97922 24.78934,120.97903 24.78941,120.97865 24.78954,120.97839 24.78965,120.97822 24.78974,120.97781 24.78997,120.97744 24.7902,120.97735 24.79024,120.97718 24.79031,120.97698 24.79036,120.97698 24.79036,120.97697 24.79036,120.97666 24.79047,120.97661 24.79049,120.9766 24.7905,120.97652 24.79053,120.97646 24.79062,120.97639 24.7907,120.97597 24.79138,120.97592 24.79149,120.97581 24.79167,120.9756 24.792,120.97554 24.79206,120.97554 24.79206,120.97539 24.79224,120.97516 24.79244,120.97474 24.79281,120.9744 24.79311,120.97403 24.79342,120.97468 24.79366,120.97484 24.79371,120.97527 24.79387,120.97553 24.79396,120.97579 24.79405,120.97579 24.79405,120.97622 24.7942,120.97654 24.7943,120.97647 24.79441,120.97612 24.79489,120.97588 24.79524,120.97581 24.79534,120.97573 24.79545,120.97506 24.79638,120.97532 24.79652,120.97542 24.79658,120.97575 24.79678,120.97609 24.79699,120.97625 24.79709,120.97639 24.79716,120.97674 24.79738,120.97705 24.79756,120.9772 24.79765,120.97738 24.79777,120.97765 24.79791,120.97774 24.79799,120.97802 24.7982,120.97809 24.79825,120.97814 24.79828,120.97792 24.79855,120.977920 24.798550,120.977290 24.799380,120.977250 24.799420,120.977240 24.799490,120.977140 24.799610,120.977010 24.799650,120.976540 24.799690,120.976270 24.799680,120.976090 24.799710,120.975870 24.799810,120.975725 24.800004,120.975671 24.800193,120.975684 24.800349,120.975751 24.800496,120.976007 24.800735,120.977035 24.801351,120.976662 24.801950,120.975055 24.800923,120.974126 24.802230,120.972590 24.801300,120.97259 24.8013,120.97269 24.80137,120.97413 24.80223,120.97431 24.80196,120.97449 24.80173,120.9745 24.80172,120.9746 24.80163,120.97472 24.80138,120.97506 24.80092,120.97468 24.80069,120.97468 24.80069,120.97456 24.80062,120.97451 24.80058,120.97352 24.79994,120.97294 24.79958,120.97292 24.79957,120.97289 24.79955,120.97282 24.79951,120.97281 24.79951,120.97263 24.79939,120.97263 24.79939,120.97178 24.79886,120.97165 24.79879,120.97102 24.79842,120.97067 24.79821,120.97063 24.79819,120.97044 24.79804,120.97011 24.79784,120.97011 24.79784,120.96997 24.79775,120.96958 24.7975,120.96952 24.79747,120.96914 24.79724,120.96886 24.79706,120.96859 24.7969,120.96859 24.7969,120.96815 24.79664,120.96758 24.7963,120.96742 24.7962,120.96709 24.796,120.96649 24.79563,120.96595 24.79529,120.96595 24.79529,120.96562 24.79508,120.96542 24.79496,120.96518 24.79479,120.96493 24.79462,120.96467 24.79446,120.96454 24.79437,120.96402 24.79404,120.96402 24.79404,120.96386 24.79394,120.96371 24.79383,120.96362 24.79377,120.96352 24.79369,120.96314 24.79337,120.96304 24.79332,120.963 24.79332,120.96297 24.79331,120.96292 24.79329,120.96281 24.79324,120.96256 24.79323,120.9624 24.79323,120.9623 24.79322,120.96216 24.79322,120.96198 24.79323,120.9614 24.79333,120.96137 24.79334,120.9612 24.79337,120.96101 24.79341,120.96004 24.79359,120.95989 24.79362,120.95868 24.794,120.95844 24.79409,120.95813 24.7942)"
